X,Y,Shift,Age,Primary_fur_color,Location,Ground_Sighting_Measure,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from,Day,Plot_number,Section
-73.9561124892063,40.7949440648632,AM,Adult,Gray,Above Ground,8,False,False,True,True,False,True,False,False,False,False,False,False,True,13,37,E
-73.9580813119325,40.7905538237042,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,8,32,F
-73.9645365195454,40.7781531021263,AM,Adult,Gray,Above Ground,10,True,True,False,False,False,False,False,False,False,False,False,False,False,18,18,H
-73.9641989914569,40.789081044511,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,7,28,B
-73.9555856074105,40.7969457685677,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,True,False,False,True,False,True,False,14,40,E
-73.9753818829907,40.7697840986163,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,18,5,D
-73.9715621134573,40.7695918717513,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,True,False,6,7,H
-73.9714242426496,40.7744535798123,PM,Adult,Gray,Ground Plane,0,True,False,False,True,True,False,False,False,False,False,False,True,False,12,11,E
-73.9697744662785,40.7755950428973,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,7,13,F
-73.9545037193355,40.7900225055417,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,6,33,I
-73.9563847867316,40.7906012261163,AM,Adult,Gray,Above Ground,13,False,False,False,False,False,False,False,False,False,False,False,False,False,13,33,G
-73.9714329979305,40.7741873388945,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,11,E
-73.956926909344,40.7965323262487,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,12,39,D
-73.9584064203778,40.7912272455454,PM,Adult,Gray,Ground Plane,0,True,False,False,True,True,False,False,False,False,True,False,False,True,12,33,F
-73.9630097276366,40.7936658446251,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,18,33,A
-73.9532074573139,40.7934669464908,PM,Adult,Gray,Above Ground,40,True,False,True,False,False,False,False,False,False,False,False,False,False,6,37,H
-73.9720289863666,40.7763749561607,PM,Adult,Gray,Ground Plane,0,True,False,False,True,False,False,False,False,False,False,False,False,True,19,13,C
-73.9651177657676,40.7812408103825,PM,Juvenile,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,False,True,7,20,F
-73.9684657285532,40.7840113573723,AM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,False,False,13,22,B
-73.9640588919446,40.790044098464,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,10,29,B
-73.9704831177035,40.7699878995692,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,6,7,H
-73.9724806580638,40.7710077206132,AM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.9614902429282,40.7891282017625,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,30,D
-73.9698611971209,40.7753915552001,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,8,13,F
-73.9584064190878,40.7912992852442,PM,Adult,Black,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,12,33,F
-73.9801971465604,40.7697081749827,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,17,3,A
-73.9686778167484,40.7765625256946,PM,Adult,Gray,Above Ground,10,False,False,False,False,False,True,True,False,False,False,False,False,False,12,14,F
-73.976609486498,40.7717832922535,PM,Adult,Gray,Above Ground,1,False,False,True,False,False,False,False,False,False,False,False,False,True,20,7,C
-73.9589635326362,40.7951748673846,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,37,C
-73.9676370985166,40.7869888639434,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,13,25,A
-73.9707498430394,40.7723724480959,PM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,True,False,17,10,G
-73.9628525533831,40.7938449345017,PM,Adult,Gray,Ground Plane,0,False,False,True,True,True,False,False,False,False,False,False,False,False,13,34,A
-73.9538867186376,40.7941409434007,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,True,False,False,True,False,20,38,G
-73.9588610195699,40.7945269936639,AM,Juvenile,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,14,36,C
-73.9545773579075,40.7898684635744,AM,Adult,Gray,Above Ground,100,False,False,True,False,True,False,False,False,False,False,False,True,False,8,33,I
-73.9716736557408,40.7749333494336,AM,Adult,Gray,Ground Plane,0,True,False,True,False,False,False,False,False,False,True,False,False,True,17,12,E
-73.9791085350047,40.7677025342633,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,13,2,C
-73.9545807749923,40.7900507537649,PM,Adult,Black,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,6,33,I
-73.965394655961,40.7763136791661,PM,Adult,Gray,Above Ground,2,True,False,True,False,True,False,False,False,False,False,False,False,False,12,15,I
-73.9676692772518,40.7764726688908,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,True,False,False,False,False,False,False,False,8,15,G
-73.9690072647093,40.7737712267463,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,12,12,G
-73.9501762527462,40.7975534086077,PM,Adult,Gray,Above Ground,15,True,True,False,False,False,False,False,False,False,False,False,False,True,14,42,H
-73.9727405679487,40.7782677554482,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,14,14,B
-73.9713070217071,40.7753795014815,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,17,12,E
-73.9807078515193,40.7683335292642,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,10,2,A
-73.9684790657851,40.7838818717863,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,13,22,B
-73.9525752408169,40.7954915417553,AM,Juvenile,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,False,7,39,H
-73.9735137178369,40.769109895294,AM,Adult,Gray,Above Ground,2,False,False,False,True,False,False,False,False,False,False,False,False,False,7,5,F
-73.9615500510038,40.7920799263699,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,13,32,C
-73.9722261495647,40.7690542072646,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,20,6,G
-73.9765064169087,40.7737211426714,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,7,8,B
-73.9625205538171,40.7810785055136,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,17,21,H
-73.9769969548024,40.7710711265211,AM,Adult,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,True,False,False,False,7,6,C
-73.9608167300104,40.7954348688268,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,13,36,A
-73.9705254801,40.7763606494306,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,True,False,False,False,False,False,False,True,17,13,E
-73.9732193290631,40.7748791447746,PM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,True,False,6,11,D
-73.9706586108006,40.7796357444471,PM,Adult,Gray,Above Ground,20,False,False,False,True,False,False,False,False,False,False,False,True,False,13,17,C
-73.9733461334967,40.7684314285151,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,10,5,G
-73.9728339757306,40.7782891207966,PM,Adult,Gray,Above Ground,20,False,False,False,False,False,False,False,False,False,False,False,False,False,14,14,B
-73.9699799501516,40.7736576286234,AM,Adult,Gray,Above Ground,5,False,False,True,False,False,False,False,False,False,False,False,False,True,13,11,F
-73.9693894305786,40.7756906748026,PM,Adult,Gray,Above Ground,20,False,False,False,False,False,True,False,False,False,False,False,False,False,8,13,F
-73.9556450015702,40.7967188058002,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,True,False,False,True,False,18,39,E
-73.9655670884957,40.7763728890554,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,True,False,False,14,16,H
-73.9721642509914,40.7701179390078,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,True,False,10,7,G
-73.9733882364574,40.7683078706597,AM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,False,False,6,5,G
-73.9662409997642,40.7891042935432,PM,Adult,Cinnamon,Ground Plane,0,False,True,False,True,True,False,False,False,False,False,False,True,False,7,28,A
-73.9548006161673,40.7945503341011,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,True,False,False,True,False,False,True,False,20,38,G
-73.9530326577312,40.7956922386395,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,13,39,G
-73.9625383795297,40.7883862331728,AM,Adult,Black,Above Ground,30,True,False,False,False,False,False,False,False,False,False,False,True,False,12,28,D
-73.970041085185,40.7834427580313,AM,Adult,Gray,Above Ground,25,True,False,True,False,False,False,False,False,False,False,False,True,False,19,21,A
-73.9632265832593,40.7816914475461,AM,Adult,Gray,Above Ground,3,False,False,True,False,False,False,False,False,False,False,False,False,False,18,22,G
-73.971730277301,40.7748805439381,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,6,11,D
-73.968021326951,40.7778807692445,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,13,16,F
-73.9723922904119,40.7729164833027,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,8,9,E
-73.9538970554532,40.7955196793479,PM,Adult,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,False,False,13,39,G
-73.9673103881521,40.7874267409618,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,True,False,False,False,True,6,26,A
-73.9725961508316,40.7795720444974,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,False,True,19,16,A
-73.9727115915422,40.7782929320632,PM,Adult,Gray,Ground Plane,0,False,True,False,False,True,False,False,False,False,False,False,False,False,14,14,B
-73.9620964576469,40.7917332001738,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,13,32,C
-73.970216605149,40.7702960667277,PM,Adult,Gray,Above Ground,5,False,True,False,False,False,False,False,False,False,False,False,True,False,14,8,H
-73.9690104245067,40.7853358193723,AM,Juvenile,Black,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,18,23,A
-73.9692401421068,40.7707128895661,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,True,False,False,True,False,6,8,I
-73.9689305978751,40.7818152496266,PM,Adult,Gray,Above Ground,2,True,False,True,False,False,False,False,False,False,False,False,True,False,18,19,C
-73.9630381400083,40.7807571827321,PM,Juvenile,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,True,False,False,True,False,18,21,H
-73.9779263114572,40.7682681855369,PM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,False,10,3,D
-73.9520024654602,40.7947329828155,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,True,False,False,13,39,I
-73.9695226023739,40.7797527775804,AM,Adult,Gray,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,True,8,17,D
-73.9703921271418,40.7700276115314,PM,Adult,Gray,Above Ground,15,False,True,True,False,False,False,False,False,False,False,False,True,False,6,7,H
-73.9746128451271,40.7700957046709,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,6,E
-73.9767220179725,40.7753262103123,PM,Adult,Gray,Above Ground,10,False,False,False,True,False,False,False,False,False,False,False,True,False,14,10,A
-73.9698083598887,40.7720099392886,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,14,10,H
-73.9681874036914,40.7817948690964,PM,Adult,Gray,Ground Plane,0,True,True,False,False,False,False,False,False,False,False,False,False,False,18,20,C
-73.957710975899,40.7984055614047,AM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,19,40,B
-73.9711617997772,40.7761212878075,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,18,13,D
-73.960876728048,40.79035724537,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,6,31,D
-73.9713906492842,40.7750061310143,PM,Adult,Cinnamon,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,True,18,12,E
-73.9642111283068,40.7777713985327,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,18,I
-73.9669207809051,40.7792767850126,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,True,False,8,18,F
-73.976422624924,40.7735818387346,AM,Adult,Gray,Above Ground,6,False,False,False,True,False,False,False,False,False,False,False,True,False,7,8,B
-73.958939037549,40.7913193931203,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,12,33,E
-73.9790044506465,40.7689469479245,AM,Juvenile,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,False,True,10,3,B
-73.9777978497894,40.7668620784309,AM,Juvenile,Gray,Ground Plane,0,True,False,True,False,True,False,False,False,False,True,False,False,False,6,1,D
-73.9698642668906,40.7784669316504,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,10,16,D
-73.9785114291288,40.7719779589449,PM,Adult,Cinnamon,Ground Plane,0,True,True,True,False,False,False,False,False,False,False,False,False,False,12,6,A
-73.9695655231393,40.7698324659513,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,13,8,I
-73.9690645326017,40.7773822116124,AM,Adult,Gray,Above Ground,2,False,False,False,False,False,False,False,False,False,True,False,False,True,13,15,E
-73.9597462612063,40.7832801145306,PM,Juvenile,Gray,Above Ground,20,False,False,False,False,False,False,True,False,False,False,False,False,False,7,25,I
-73.9784942525972,40.7672600003683,AM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,6,1,D
-73.9746238280116,40.7671491962844,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,6,3,F
-73.9705331808443,40.7699943571296,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,6,7,H
-73.968200390984,40.7837095769482,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,22,B
-73.9631648674122,40.7926529617419,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,32,A
-73.9587072763996,40.7850256219415,AM,Adult,Cinnamon,Above Ground,20,False,False,True,True,False,False,False,False,False,False,False,False,True,7,27,I
-73.9642397829547,40.7918992406575,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,False,17,31,A
-73.974084681071,40.7728197139621,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,7,8,D
-73.9676270670996,40.776391443152,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,True,False,False,False,False,False,False,False,8,15,G
-73.9703816112358,40.7773846065919,PM,Adult,Gray,Above Ground,1,False,False,True,False,True,False,False,False,False,False,False,True,False,17,15,D
-73.9803895322385,40.7680730789944,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,True,False,12,1,B
-73.9695133370801,40.7765009796853,AM,Adult,Gray,Above Ground,6,False,False,True,True,True,False,False,False,False,False,False,True,False,8,14,E
-73.9774407362587,40.7698056129554,PM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,False,10,4,C
-73.9681079869821,40.7723494081345,PM,Adult,Gray,Above Ground,2,True,False,True,False,True,False,False,False,False,False,False,False,False,12,11,I
-73.973047824163,40.7700873791211,AM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.9662864884789,40.7891062338302,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,7,28,A
-73.9673129010312,40.7778169845999,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,13,16,F
-73.9540197079615,40.798039260983,PM,Adult,Cinnamon,Above Ground,20,False,False,False,False,True,False,False,False,False,False,False,False,False,13,41,E
-73.9595613548804,40.7838057527338,PM,Adult,Gray,Above Ground,25,False,False,True,False,False,False,False,False,False,False,False,False,False,7,25,I
-73.9561840935803,40.7992037821497,PM,Adult,Gray,Above Ground,20,False,False,False,True,False,True,False,False,False,False,False,True,False,13,42,C
-73.9703169373939,40.7700658823854,AM,Adult,Gray,Above Ground,10,True,False,False,False,False,False,False,False,False,False,False,True,False,6,7,H
-73.9619985187616,40.7943277743532,AM,Adult,Gray,Above Ground,10,True,True,True,False,False,False,False,False,False,False,False,True,False,12,34,A
-73.965390623703,40.7807731363782,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,7,20,F
-73.9735298943321,40.7714939993589,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,13,8,E
-73.9768309556127,40.7717803706095,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,True,False,12,6,B
-73.9775079672882,40.7691500357424,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,4,C
-73.97157754108,40.7776249963967,PM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,True,False,False,False,False,False,True,6,14,C
-73.9804065254162,40.7681481183296,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,19,1,B
-73.9701030393506,40.7838953063625,AM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,19,21,A
-73.9581310602492,40.7960214726964,PM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,False,True,14,38,C
-73.9611312355348,40.7950130863913,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,True,False,True,False,13,36,A
-73.9714150090362,40.7774976423922,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,True,False,6,14,C
-73.9805517765469,40.7683044693163,PM,Adult,Gray,Ground Plane,0,True,False,True,False,False,False,False,False,False,False,False,False,False,13,2,B
-73.9693209851947,40.7707450042769,AM,Adult,Gray,Ground Plane,0,True,True,False,False,False,True,False,False,False,False,False,True,False,6,8,I
-73.9567062023419,40.797482865196,PM,Adult,Gray,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,False,6,40,C
-73.9610388059192,40.79395293584,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,7,34,B
-73.9576223390082,40.7979746639647,AM,Juvenile,Gray,Ground Plane,0,False,False,True,False,True,False,False,False,False,False,True,True,False,19,40,B
-73.9575517912392,40.7889158268192,PM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,False,True,8,31,H
-73.9676539688726,40.7777229934129,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,False,8,16,F
-73.9778730762957,40.770827251547,PM,Adult,Gray,Above Ground,3,True,False,True,False,False,False,False,False,False,False,False,False,True,13,5,B
-73.9754696312232,40.768191647092,AM,Adult,Gray,Above Ground,15,False,False,True,False,True,False,False,False,False,False,False,True,False,20,4,E
-73.9666945123922,40.7839956493194,PM,Juvenile,Gray,Above Ground,13,False,False,True,False,False,True,False,False,False,False,False,False,False,6,22,C
-73.9789401448556,40.7697373141498,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,False,False,10,4,B
-73.9726828460055,40.7705707694822,AM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.9782603348665,40.7705790257951,PM,Adult,Gray,Above Ground,5,True,False,True,False,False,False,False,False,False,False,False,False,False,13,5,B
-73.9753093777,40.7666673897583,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,True,False,6,2,F
-73.9544278270221,40.7987827316512,PM,Adult,Cinnamon,Ground Plane,0,False,True,False,False,True,False,False,False,False,False,False,True,False,13,42,D
-73.9728836727349,40.770815850599,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.9545929242174,40.7986940168685,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,14,42,D
-73.9734644470766,40.7782766486921,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,14,14,A
-73.9690362384597,40.7767162824413,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,12,14,F
-73.9628932797886,40.7923116396365,PM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,False,10,32,B
-73.9770508584979,40.7710769301257,AM,Adult,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,False,False,7,6,C
-73.9545425520879,40.7956853415959,PM,Adult,Gray,Above Ground,35,False,False,True,False,False,False,False,False,False,False,False,False,True,6,39,F
-73.9639024988123,40.7776953065849,PM,Adult,Gray,Above Ground,25,False,False,True,True,True,False,False,False,False,False,False,True,False,7,18,I
-73.9607056611532,40.7889786103871,AM,Adult,Gray,Above Ground,6,False,False,True,False,False,False,False,False,False,False,False,True,False,8,30,E
-73.9655238539833,40.7815633947684,AM,Adult,Gray,Above Ground,7,False,True,False,False,False,False,False,False,False,False,False,True,False,17,21,E
-73.9746049088475,40.7728776887397,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,True,False,7,8,C
-73.9599202233536,40.7972599930224,AM,Adult,Gray,Above Ground,3,True,True,True,False,False,False,False,False,False,False,False,True,False,19,38,A
-73.9806718258385,40.7692776896995,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,False,False,10,2,A
-73.9564215689843,40.7957539444068,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,38,E
-73.9642666013207,40.7810384867375,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,True,False,False,True,False,7,21,G
-73.9752029513644,40.7671734667361,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,6,3,F
-73.9755836827968,40.7670239327996,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,14,2,F
-73.9744555348544,40.7728498106357,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,7,8,D
-73.9635606199784,40.782206970617,AM,Juvenile,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,18,22,G
-73.9734969320943,40.7722754599865,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,13,8,E
-73.9615090149261,40.7945150173918,PM,Juvenile,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,13,35,A
-73.9770119133023,40.7732949090005,AM,Juvenile,Gray,Above Ground,4,True,True,False,True,True,False,False,False,False,False,True,False,False,13,8,A
-73.9737060043988,40.7725660224983,AM,Adult,Gray,Above Ground,15,False,False,False,True,False,False,False,False,False,False,False,False,False,7,8,D
-73.9736873018042,40.7649106677138,PM,Juvenile,Gray,Above Ground,1,False,False,True,False,False,True,False,False,False,False,False,False,True,12,1,I
-73.9617519095277,40.7947179071388,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,13,35,A
-73.9594391759139,40.784115697669,PM,Adult,Gray,Above Ground,15,False,False,True,True,True,False,False,False,False,True,False,True,False,10,26,I
-73.9713665249614,40.7697178648002,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,6,7,H
-73.9759428006237,40.7715081817329,PM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,True,False,False,False,False,False,False,20,7,C
-73.9710025484537,40.7792529489016,AM,Juvenile,Gray,Above Ground,40,False,False,True,False,False,False,False,False,False,False,False,True,False,14,16,C
-73.9527196716568,40.792363826828,PM,Juvenile,Cinnamon,Above Ground,3,False,False,True,False,False,False,False,False,False,False,False,False,True,7,36,I
-73.9592392692535,40.7961869951798,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,18,37,B
-73.9747060143742,40.7728528164878,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,7,8,C
-73.9726459773995,40.7656357433691,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,6,2,I
-73.9560731738677,40.7980336018554,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14,41,D
-73.9701408623121,40.7695511718541,PM,Adult,Cinnamon,Ground Plane,0,True,False,False,True,False,False,False,False,True,False,False,False,False,13,7,I
-73.9699513151755,40.7722062991044,PM,Juvenile,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,17,10,G
-73.9770628333002,40.7728567364852,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,7,B
-73.9736800575584,40.7783069735758,PM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,True,False,True,False,14,14,A
-73.9564632239432,40.7904807427954,AM,Adult,Cinnamon,Above Ground,13,False,False,True,False,False,False,False,False,False,False,False,True,True,13,33,G
-73.9653135277149,40.7817434070169,PM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,False,False,12,21,E
-73.9708860879459,40.7768376656119,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,19,14,D
-73.9530535624781,40.7929809144271,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,10,37,I
-73.9734654671008,40.7715988711659,PM,Adult,Gray,Ground Plane,0,False,True,True,False,False,False,False,False,False,False,False,False,False,8,8,E
-73.9619673317128,40.7924176673037,PM,Juvenile,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,False,True,10,33,B
-73.9669782832746,40.7841166727168,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,6,22,C
-73.9795585338537,40.768895893226,PM,Juvenile,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,7,3,B
-73.9790263372004,40.7683513714892,PM,Adult,Gray,Above Ground,10,True,False,False,False,True,False,False,False,False,False,False,False,False,13,2,C
